DW_DELL_ACCT_ID,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
3314937056,APJ,Web & Tech,T1,1632,1511800,1,Low
2453879219,EMEA,Government,T1,6251,87563,1,Low
1939137679,APJ,"Business, Engineering & Consumer Services",T3,439,18616.322,1,Low
3375951286,NAMERICA,Retail,T3,50,30504.365,1,Low
595709416,NAMERICA,Government,T1,224,106000,1,Low
3586740454,EMEA,Agriculture,T5,1319,31678,1,Low
3585165040,CSB,"Business, Engineering & Consumer Services",T5,20,54396,0,Low
2707971804,EMEA,Government,T1,800,4000000,1,Low
2224807551,NAMERICA,"Telecom, Media & Entertainment",T5,130,73358.227,0,Low
1706422141,EMEA,"Banking, Financial Services & Insurance",T1,300,625000,0,Low
1703099933,EMEA,Web & Tech,T1,250,881600,0,Low
1702862413,EMEA,"Business, Engineering & Consumer Services",T1,11,174998,0,Low
595711421,NAMERICA,Government,T1,4,11855700,1,Low
3540255289,CSB,Construction & Real Estate,T5,26,12160,0,Low
3318126542,EMEA,"Business, Engineering & Consumer Services",T3,50,17773.23,0,Low
595720897,NAMERICA,Government,T5,120,43992.001,1,Low
3383694414,EMEA,"Business, Engineering & Consumer Services",T3,1585,6322386,1,Low
597545343,NAMERICA,"Telecom, Media & Entertainment",T1,10600,19393300,1,Low
2434058155,NAMERICA,Retail,T5,36,144950.876,1,Low
1703253653,EMEA,"Telecom, Media & Entertainment",T3,60,125000,1,Low
3584747239,EMEA,Healthcare & Life Sciences,T5,312,49351,1,Low
3533237323,EMEA,Energy,T2,2820,184145,0,Low
3075434026,NAMERICA,Retail,T5,118,75515,1,Low
2224790883,NAMERICA,"Business, Engineering & Consumer Services",T3,1215,301585,1,Low
3362059154,LA,Government,T2,500,446800,0,Low
3315332910,EMEA,"Banking, Financial Services & Insurance",T1,2538825,1200500,1,Low
2037210866,Greater China,Manufacturing,T2,1000,829000,0,Low
1702761126,EMEA,Education,T1,9581,37891,0,Low
1940282795,APJ,Retail,T3,750,237956.11,1,Low
727394693,NAMERICA,Manufacturing,T1,6023,4765000,1,Low
2053970296,NAMERICA,Retail,T3,200,429789,0,Low
3402398060,APJ,"Business, Engineering & Consumer Services",T2,252,68168.864,1,Low
3255095829,NAMERICA,Education,T5,58,22182.266,1,Low
2706092408,Greater China,Manufacturing,T5,800,34110.584,1,Low
3457532796,APJ,Web & Tech,T2,30,1150000,1,Low
595691003,NAMERICA,Government,T1,9904,1024001.27,0,Low
3533794483,CSB,Retail,T5,15,2459212,1,Low
3579870502,EMEA,Education,T5,412,276703.35,1,Low
1703236147,EMEA,Education,T5,50,15668,1,Low
1708688219,EMEA,Energy,T1,4307,173457,1,Low
3225949817,EMEA,Web & Tech,T5,38,147546,1,Low
1705937780,EMEA,"Business, Engineering & Consumer Services",T2,6537,180982,1,Low
2122997240,APJ,Government,T1,457,311400,1,Low
2122990189,APJ,Energy,T1,9772,884000,0,Low
2961589970,NAMERICA,Web & Tech,T4,35,208356.064,0,Low
931384058,NAMERICA,Healthcare & Life Sciences,T1,2100,676600,1,Low
3472808359,EMEA,"Business, Engineering & Consumer Services",T3,9,23389.572,0,Low
3585447402,CSB,Manufacturing,T5,24,185416,0,Low
727392068,NAMERICA,"Banking, Financial Services & Insurance",T1,400,733000,0,Low
3532823384,EMEA,Healthcare & Life Sciences,T1,73,354411.53,0,Low
2345354621,EMEA,"Banking, Financial Services & Insurance",T1,6800,2203608.421,0,Low
2224798226,NAMERICA,"Business, Engineering & Consumer Services",T3,100,149256.704,0,Low
2646786917,EMEA,Manufacturing,T3,40,596642.11,1,Low
595674463,NAMERICA,Education,T5,75,28750,1,Low
595685526,NAMERICA,Education,T1,1,1439900,0,Low
1703301916,EMEA,Energy,T3,160,85820.73,0,Low
3430751367,NAMERICA,Agriculture,T4,157,244000.001,1,Low
2351271826,NAMERICA,"Banking, Financial Services & Insurance",T4,7,137300,0,Low
1702678573,EMEA,Transportation,T5,204,267991.861,1,Low
3393121992,Greater China,"Business, Engineering & Consumer Services",T3,51,3555664,1,Low
595732158,NAMERICA,Education,T1,1000,176583,0,Low
2224802837,NAMERICA,Retail,T2,95,603870.26,1,Low
1724000133,LA,Government,T3,400,491800,1,Low
3342408843,EMEA,Web & Tech,T3,1,472767.186,1,Low
1702708150,EMEA,"Business, Engineering & Consumer Services",T1,229,863900,0,Low
595724429,NAMERICA,Education,T1,9600,13193137.96,0,Low
1724012724,LA,Manufacturing,T3,300,440400,0,Low
1705517275,EMEA,Manufacturing,T1,14500,181768,0,Low
2003441538,NAMERICA,"Business, Engineering & Consumer Services",T1,1,607700,1,Low
3352363396,CSB,"Business, Engineering & Consumer Services",T5,10,120964,0,Low
2682989010,CSB,Healthcare & Life Sciences,T5,5,8088225,1,Low
2434528549,NAMERICA,"Business, Engineering & Consumer Services",T5,5,184094,0,Low
3328490950,EMEA,Manufacturing,T5,60,55067.158,0,Low
2224806052,NAMERICA,Manufacturing,T4,300,253163,0,Low
1939138974,APJ,"Banking, Financial Services & Insurance",T1,902,672648.569,0,Low
3145499421,NAMERICA,"Business, Engineering & Consumer Services",T5,10,36982.999,1,Low
595677892,NAMERICA,Education,T3,169,113000,0,Low
2670128193,APJ,Retail,T2,132,1000000,1,Low
595686488,NAMERICA,Government,T3,3020,345255,0,Low
3345738789,EMEA,Transportation,T1,2214,141800,0,Low
1504305515,NAMERICA,Agriculture,T1,7001,656000,1,Low
3431136279,NAMERICA,Agriculture,T5,25,101032.953,1,Low
595723555,NAMERICA,Education,T1,6621,3066847.217,1,Low
2224796137,NAMERICA,"Business, Engineering & Consumer Services",T5,212,73600.01,0,Low
2005503679,NAMERICA,Transportation,T3,130,700900,1,Low
3225791856,EMEA,Government,T1,1,1664811.43,1,Low
857987964,NAMERICA,Manufacturing,T1,800,1360000,0,Low
2434914874,NAMERICA,"Business, Engineering & Consumer Services",T3,36,475059.2,0,Low
1703220692,EMEA,"Banking, Financial Services & Insurance",T4,202,109522.734,0,Low
597545839,NAMERICA,"Banking, Financial Services & Insurance",T2,8998,500000,0,Low
3464782072,LA,Retail,T1,6974,550000,1,Low
3584640341,CSB,Construction & Real Estate,T5,6,184324,0,Low
3391096993,EMEA,Government,T1,12,73160,1,Low
595711724,NAMERICA,Government,T1,2000,1551752.09,1,Low
727391486,NAMERICA,"Telecom, Media & Entertainment",T1,2310,6477300,1,Low
3357765702,CSB,"Business, Engineering & Consumer Services",T5,25,18802,0,Low
3428724586,CSB,Manufacturing,T5,8,917563,0,Low
2003428490,NAMERICA,Manufacturing,T4,600,297400.001,1,Low
2003434692,NAMERICA,Transportation,T3,101,338499,1,Low
595715367,NAMERICA,Government,T4,696,154785.082,1,Low
1702642783,EMEA,Web & Tech,T5,4100,4613322.722,0,Low
1703105591,EMEA,Agriculture,T1,2000,810000,0,Low
2005513838,NAMERICA,Retail,T3,6,229820.331,1,Low
3585503092,EMEA,Retail,T5,5,76895,0,Low
2435054849,NAMERICA,"Telecom, Media & Entertainment",T4,9,207499.999,1,Low
3377485480,CSB,Healthcare & Life Sciences,T5,20,11584,0,Low
1031795462,NAMERICA,"Business, Engineering & Consumer Services",T1,800,1534726.11,0,Low
1702833324,EMEA,Energy,T1,1515,1750000,1,Low
3409878712,Greater China,Manufacturing,T2,101,1476859.178,0,Low
595679938,NAMERICA,Education,T1,4000,3400000,0,Low
2491656588,Greater China,Retail,T1,100,12981,1,Low
3084824793,EMEA,"Business, Engineering & Consumer Services",T3,400,151982,0,Low
2542161342,NAMERICA,Government,T5,60,15052.999,1,Low
3494981597,CSB,Manufacturing,T5,10,1052042,1,Low
1703543755,EMEA,Manufacturing,T4,217,60067,0,Low
1703109558,EMEA,Web & Tech,T1,454,446400,1,Low
3477823525,APJ,Manufacturing,T1,1000,2434598,0,Low
1703207572,EMEA,Manufacturing,T3,120,171838.751,0,Low
2434754375,NAMERICA,"Business, Engineering & Consumer Services",T3,90,161024.57,1,Low
3538432455,CSB,Agriculture,T5,12,22460,1,Low
595689453,NAMERICA,Government,T3,280,132986.818,0,Low
1702764677,EMEA,Construction & Real Estate,T5,170,139999,1,Low
3440278473,EMEA,Government,T1,43,2000000,0,Low
2694423777,CSB,"Business, Engineering & Consumer Services",T5,17,16735.639,0,Low
1702701679,EMEA,Education,T1,2327,1080613.021,1,Low
595714261,NAMERICA,Government,T3,800,438265,0,Low
2434524781,NAMERICA,Manufacturing,T5,134,207757,1,Low
3571306200,APJ,Agriculture,T5,7775,10466.429,1,Low
3585693663,NAMERICA,"Business, Engineering & Consumer Services",T5,8,98217,0,Low
727392522,NAMERICA,Government,T1,1500,307000,1,Low
725392623,NAMERICA,Healthcare & Life Sciences,T1,798,966827,0,Low
3443633055,EMEA,"Banking, Financial Services & Insurance",T1,11050,2350000,1,Low
3563873785,EMEA,Agriculture,T5,10,18757,1,Low
3586029053,APJ,Manufacturing,T1,180,12537,0,Low
1666809744,NAMERICA,Healthcare & Life Sciences,T1,13,63560,1,Low
3478989196,NAMERICA,Agriculture,T5,9381,8614263,1,Low
2224746438,NAMERICA,Web & Tech,T1,145,479824.971,1,Low
3553058049,CSB,Web & Tech,T5,3,143409,0,Low
3532915755,NAMERICA,Agriculture,T2,5,4079059,1,Low
2434069720,NAMERICA,Energy,T4,130,95807.22,0,Low
1702696356,EMEA,Government,T1,170,2069400,0,Low
3169135785,APJ,"Business, Engineering & Consumer Services",T2,9344,7127331,1,Low
595666890,NAMERICA,Education,T5,70,12060.001,1,Low
595730951,NAMERICA,Education,T1,1310,1991600,1,Low
1702843299,EMEA,Manufacturing,T3,450,104000,1,Low
595733257,NAMERICA,Government,T1,7,12536300,0,Low
2971791975,EMEA,Agriculture,T1,2,2011805.67,1,Low
2416309611,EMEA,Retail,T1,4708,8548957.4,0,Low
1702920271,EMEA,Agriculture,T1,150,22019969.91,0,Low
1705746303,EMEA,Manufacturing,T1,1271,168031,0,Low
595727860,NAMERICA,Education,T1,3580,1195000,1,Low
931385657,NAMERICA,"Telecom, Media & Entertainment",T1,159000,198963,0,Low
1724017164,LA,Government,T1,400,1900000,0,Low
3397580616,EMEA,"Banking, Financial Services & Insurance",T2,20,2147630.414,0,Low
931396787,NAMERICA,Government,T1,3300,1000980.925,0,Low
727391178,NAMERICA,"Business, Engineering & Consumer Services",T1,495,1288326.767,1,Low
3529828929,CSB,Web & Tech,T5,37,2420979,0,Low
3393698137,EMEA,Agriculture,T2,30,1350000,0,Low
3520037462,EMEA,Retail,T2,6599,1164386.908,1,Low
3351515090,EMEA,Agriculture,T5,3592,6283341,0,Low
2224689112,NAMERICA,Manufacturing,T5,57,123509,0,Low
1727175190,EMEA,"Business, Engineering & Consumer Services",T1,9101,141806,0,Low
2622019855,NAMERICA,"Business, Engineering & Consumer Services",T3,10,140784.514,1,Low
595676837,NAMERICA,Education,T1,973,23125000,0,Low
2753995746,APJ,Web & Tech,T1,539,2444206.933,1,Low
3358860563,LA,Manufacturing,T1,80,657000,1,Low
2122648340,APJ,"Business, Engineering & Consumer Services",T3,200,265808,1,Low
2224803864,NAMERICA,"Business, Engineering & Consumer Services",T5,92,66094.144,1,Low
1703306423,EMEA,Government,T3,100,101795.26,1,Low
3333309014,EMEA,Energy,T1,3847,101470,1,Low
3359315598,APJ,Retail,T5,687,101279,1,Low
3403602844,EMEA,Transportation,T5,80,13919.99,1,Low
3423711837,APJ,Manufacturing,T1,50,65108,1,Low
1708403375,EMEA,Agriculture,T3,2000,330000,0,Low
1435688636,NAMERICA,Healthcare & Life Sciences,T4,40,77772.235,1,Low
3456282010,CSB,Manufacturing,T5,67,183351,1,Low
3382399663,EMEA,"Business, Engineering & Consumer Services",T2,6178,1136194.35,1,Low
3349425356,EMEA,Agriculture,T5,13,50202,1,Low
3335525728,APJ,"Banking, Financial Services & Insurance",T2,1,3376751,1,Low
1706789864,EMEA,Retail,T5,2671,174219,1,Low
597546694,NAMERICA,Retail,T2,158801,17046705.26,1,Low
3584419980,CSB,Education,T5,50,171069,1,Low
597545838,NAMERICA,Retail,T1,10897,2617168.5,1,Low
3387240481,APJ,Web & Tech,T3,474,751744.172,0,Low
1724044962,LA,Manufacturing,T1,1193,65548,1,Low
1705993723,EMEA,"Banking, Financial Services & Insurance",T1,1,7829081,0,Low
1703301347,EMEA,"Business, Engineering & Consumer Services",T3,10,72590.49,1,Low
1732802189,EMEA,Agriculture,T5,40,96176,1,Low
3353287708,APJ,"Banking, Financial Services & Insurance",T3,279,160567.252,0,Low
2122999409,APJ,"Banking, Financial Services & Insurance",T2,50,153300,0,Low
632954426,NAMERICA,Government,T1,315,583900,0,Low
2601448088,APJ,Government,T2,3999,246876.51,0,Low
3559938809,Greater China,Agriculture,T5,333840,26523,0,Low
2037139226,Greater China,"Telecom, Media & Entertainment",T1,1500,11238416.84,0,Low
3298604460,APJ,Manufacturing,T5,58,11057.569,1,Low
727390396,NAMERICA,Manufacturing,T1,1628,2184500,0,Low
1706675849,EMEA,Energy,T1,300,85414,0,Low
3336027714,EMEA,"Telecom, Media & Entertainment",T5,6696,6746179,0,Low
3505609095,APJ,Agriculture,T5,200,8387012,0,Low
3585716847,EMEA,"Business, Engineering & Consumer Services",T2,677,45164,1,Low
3428304001,EMEA,Agriculture,T2,57,260000,1,Low
3538089880,EMEA,Energy,T5,156,535000,1,Low
2855950051,NAMERICA,"Telecom, Media & Entertainment",T3,256,522459.7,0,Low
2820595741,CSB,Agriculture,T5,8439,150631,0,Low
595684883,NAMERICA,Education,T1,2461,3637400,0,Low
3413820340,Greater China,Manufacturing,T3,480,61336,1,Low
1703008054,EMEA,Education,T1,11,1229500,1,Low
1702865807,EMEA,Web & Tech,T5,80,138166.487,0,Low
3439390798,EMEA,Agriculture,T5,70,85285,1,Low
3024687103,EMEA,"Business, Engineering & Consumer Services",T3,440,47501.21,1,Low
2044991303,NAMERICA,Web & Tech,T1,520,535413,0,Low
1702927307,EMEA,Retail,T1,526,505873.677,1,Low
3536442772,Greater China,"Business, Engineering & Consumer Services",T1,200,200060,0,Low
2511910422,EMEA,Manufacturing,T4,7138,167668,1,Low
1958450124,EMEA,"Banking, Financial Services & Insurance",T3,75,167846,1,Low
3423503167,APJ,"Banking, Financial Services & Insurance",T2,50,64095.44,1,Low
2441223193,LA,Manufacturing,T3,140,72365.068,1,Low
595727080,NAMERICA,Healthcare & Life Sciences,T2,5399,5215900,1,Low
2445436032,NAMERICA,"Business, Engineering & Consumer Services",T3,50,192994.037,1,Low
3075489823,NAMERICA,Construction & Real Estate,T4,700,170107,1,Low
2224689185,NAMERICA,Retail,T3,1402,155583.094,1,Low
595716718,NAMERICA,Government,T5,552,58854.41,0,Low
2700894652,EMEA,Education,T1,1,167613,1,Low
3379788098,NAMERICA,"Telecom, Media & Entertainment",T1,34518,249492410.8,0,Low
2467922134,EMEA,Education,T1,1000,3762712.248,0,Low
3526839974,APJ,Agriculture,T5,2000,6037117,0,Low
2224808495,NAMERICA,Retail,T2,2398,3102693.28,1,Low
3328718713,NAMERICA,"Business, Engineering & Consumer Services",T1,8807,57842,1,Low
3584899234,CSB,"Business, Engineering & Consumer Services",T5,6,5380358,0,Low
597545967,NAMERICA,Retail,T1,246979,33456785.38,0,Low
2495723744,NAMERICA,Web & Tech,T1,100,1057471.132,1,Low
3402837309,CSB,"Telecom, Media & Entertainment",T5,647,5441264,0,Low
2447543655,EMEA,Education,T1,10,2017372.944,0,Low
1702695930,EMEA,Government,T3,275,35317.498,1,Low
2122987131,APJ,"Banking, Financial Services & Insurance",T1,3000,1720300,0,Low
595717390,NAMERICA,Government,T4,1173,253989,0,Low
2122628331,APJ,Manufacturing,T1,5100,1203778.463,0,Low
1708618039,EMEA,"Business, Engineering & Consumer Services",T1,6508,69126,1,Low
1938226095,APJ,Manufacturing,T1,11498,18410.256,1,Low
3560632958,NAMERICA,Agriculture,T3,3506,125574.637,1,Low
2005513085,NAMERICA,Manufacturing,T3,1100,574644,0,Low
3435834307,Greater China,Manufacturing,T2,1000,82926,0,Low
3343460442,EMEA,Retail,T4,6,194400,1,Low
2451425937,APJ,"Telecom, Media & Entertainment",T3,220,2444707,1,Low
595662002,NAMERICA,Education,T1,1450,1245824.942,0,Low
1705902377,EMEA,Healthcare & Life Sciences,T2,257,1079999.99,0,Low
1702773654,EMEA,"Banking, Financial Services & Insurance",T1,65,1500000,1,Low
595723114,NAMERICA,Healthcare & Life Sciences,T1,208506,15957900,0,Low
2037037587,Greater China,Education,T2,4837,836757,0,Low
3584945843,CSB,Education,T5,25,157028,0,Low
2003441995,NAMERICA,"Telecom, Media & Entertainment",T5,5,47598,0,Low
3346424250,Greater China,Manufacturing,T1,20,122845,0,Low
1939135091,APJ,Manufacturing,T1,26239,176121,0,Low
3316554914,LA,Healthcare & Life Sciences,T3,500,101298.15,1,Low
3442176999,NAMERICA,Agriculture,T3,5368,327186.634,1,Low
3531191383,LA,Agriculture,T3,1000,130001.257,1,Low
2441929266,NAMERICA,Government,T3,262,60298.74,1,Low
3385239930,EMEA,Education,T3,230,110608.05,1,Low
3584916681,CSB,Retail,T5,20,140193,1,Low
2005510657,NAMERICA,"Banking, Financial Services & Insurance",T1,371,3853900,1,Low
3388017313,EMEA,Energy,T3,1072,349456.922,1,Low
595717856,NAMERICA,Government,T3,371,220801.638,1,Low
2037225757,Greater China,"Banking, Financial Services & Insurance",T1,400,1702189.925,0,Low
3416424802,APJ,Agriculture,T1,60,23870.89,1,Low
2456623400,NAMERICA,Manufacturing,T4,200,176813.507,0,Low
2615254115,APJ,"Business, Engineering & Consumer Services",T3,122,162165.759,0,Low
2122723453,CSB,"Business, Engineering & Consumer Services",T5,23,6462063,0,Low
2037219828,Greater China,Government,T1,75,350000,1,Low
3400847804,EMEA,"Banking, Financial Services & Insurance",T3,500,80000,1,Low
3405507195,LA,Manufacturing,T1,2200,1082700,1,Low
3498679598,CSB,Agriculture,T5,50,162479,1,Low
1044225130,NAMERICA,"Banking, Financial Services & Insurance",T1,1250,2010000,0,Low
931390188,NAMERICA,Energy,T1,500,363822.687,0,Low
2548456732,EMEA,Healthcare & Life Sciences,T5,416,38089.349,0,Low
1707252182,CSB,Manufacturing,T5,100,88730,0,Low
3381731518,CSB,Transportation,T5,50,866689,0,Low
2037041628,Greater China,"Business, Engineering & Consumer Services",T1,500,510546,0,Low
3464161819,APJ,"Telecom, Media & Entertainment",T3,100,384500,0,Low
2123025964,APJ,"Business, Engineering & Consumer Services",T3,5,19400,1,Low
3585427952,EMEA,Agriculture,T5,221,173371,0,Low
2447826498,Greater China,Agriculture,T3,20,11300,1,Low
2224784652,NAMERICA,"Business, Engineering & Consumer Services",T4,65,125816,1,Low
2434526344,CSB,Healthcare & Life Sciences,T5,35,198339,0,Low
1724005234,LA,"Business, Engineering & Consumer Services",T5,1632,121125.158,0,Low
3324605556,APJ,Energy,T1,500,105362,1,Low
1705134955,EMEA,Retail,T3,55,114557,0,Low
3075488767,NAMERICA,Retail,T5,30,65054,0,Low
1706644370,EMEA,"Banking, Financial Services & Insurance",T4,1486,555434.915,0,Low
595682601,NAMERICA,Education,T2,1400,1099087.09,0,Low
1702979798,EMEA,Manufacturing,T1,89331,13036100,0,Low
595683246,NAMERICA,Education,T1,1534,7256700,0,Low
1702925005,EMEA,Manufacturing,T3,455,154624,0,Low
2492988693,EMEA,"Business, Engineering & Consumer Services",T1,5,193468,1,Low
1705823818,EMEA,Government,T1,460,43905,1,Low
3118965788,NAMERICA,Manufacturing,T3,700,138841.073,1,Low
595690867,NAMERICA,Education,T5,34,44300,0,Low
1708750627,EMEA,Manufacturing,T1,5802,11650,0,Low
595682786,NAMERICA,Education,T3,800,418400,0,Low
2003430991,NAMERICA,Healthcare & Life Sciences,T1,45,370681.127,1,Low
1702819101,EMEA,Transportation,T2,1450,1924000,1,Low
3351956040,LA,"Business, Engineering & Consumer Services",T5,76,182510,1,Low
931395019,NAMERICA,Retail,T2,50,114350,0,Low
3313314921,EMEA,"Banking, Financial Services & Insurance",T3,133,63740.57,1,Low
2122689926,CSB,Manufacturing,T5,18,18316,0,Low
595665067,NAMERICA,Education,T5,28,36938.409,1,Low
2122603623,APJ,"Business, Engineering & Consumer Services",T2,1311,950000,0,Low
3534276583,LA,Agriculture,T3,200,85828.951,1,Low
1702700507,EMEA,"Business, Engineering & Consumer Services",T5,23,88390,1,Low
2122685243,APJ,"Business, Engineering & Consumer Services",T1,35,4420018,0,Low
3362713808,APJ,Healthcare & Life Sciences,T1,5750,605448.53,1,Low
3585946537,NAMERICA,Manufacturing,T5,5,155203,1,Low
3076593403,NAMERICA,Manufacturing,T4,240,132641.541,0,Low
3480900620,Greater China,Manufacturing,T1,300,153600,1,Low
1727176645,EMEA,"Banking, Financial Services & Insurance",T1,3042,41309,0,Low
1940283623,APJ,Manufacturing,T3,451,30650.161,0,Low
2036920090,Greater China,"Business, Engineering & Consumer Services",T1,600,209083.967,1,Low
1940277899,APJ,Healthcare & Life Sciences,T3,289,112164.971,1,Low
2122654300,APJ,"Telecom, Media & Entertainment",T1,1657,4026355,0,Low
3563412332,CSB,Agriculture,T5,80,103639,0,Low
3473548118,CSB,"Business, Engineering & Consumer Services",T5,5,2053755,1,Low
1703303274,EMEA,Agriculture,T1,3000,7000000,0,Low
