acct_id,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
27460,EMEA,"Business, Engineering & Consumer Services",T1,7455,50438300,1,Low
27461,NAMERICA,"Banking, Financial Services & Insurance",T1,30250,43539900,1,Low
27462,APJ,"Telecom, Media & Entertainment",T1,800,94692856.6,0,Low
27463,APJ,"Telecom, Media & Entertainment",T1,20703,87076992.48,0,Low
27464,NAMERICA,Healthcare & Life Sciences,T1,60000,92321200,1,Low
27465,EMEA,Web & Tech,T1,8200,53466872.01,1,Low
27466,APJ,Manufacturing,T1,15706,47103684,1,Low
27467,APJ,"Banking, Financial Services & Insurance",T2,216019,61830465.99,0,Low
27468,NAMERICA,Government,T1,60,45799310,1,Low
27469,NAMERICA,Healthcare & Life Sciences,T1,8825,43637363,1,Low
27470,NAMERICA,"Telecom, Media & Entertainment",T1,30911,51000000,0,Low
27471,NAMERICA,Manufacturing,T1,69122,46502892.05,0,Low
27472,NAMERICA,"Business, Engineering & Consumer Services",T1,73727,40370650.53,1,Low
27473,EMEA,Manufacturing,T1,3299,47889100,0,Low
27474,NAMERICA,"Banking, Financial Services & Insurance",T1,99744,37033366.74,1,Low
27475,NAMERICA,"Business, Engineering & Consumer Services",T2,7500,33867632,0,Low
27476,NAMERICA,"Business, Engineering & Consumer Services",T1,32020,36825800,1,Low
27477,EMEA,Energy,T1,30635,41722099,1,Low
27478,EMEA,"Banking, Financial Services & Insurance",T1,200,36559000,0,Low
27479,NAMERICA,Healthcare & Life Sciences,T1,55219,52841963.93,1,Low
27480,EMEA,"Business, Engineering & Consumer Services",T1,156000,50000000,0,Low
27481,NAMERICA,"Business, Engineering & Consumer Services",T1,123000,53584900,1,Low
27482,NAMERICA,Energy,T1,59170,45852078,1,Low
27483,APJ,Energy,T2,63783,72383360,1,Low
27484,NAMERICA,"Banking, Financial Services & Insurance",T1,35000,346479306.1,1,Low
27485,NAMERICA,"Business, Engineering & Consumer Services",T1,9372,85262710.68,0,Low
27486,NAMERICA,"Telecom, Media & Entertainment",T1,69,79184073.07,0,Low
27487,NAMERICA,Healthcare & Life Sciences,T1,3,46620586.77,0,Low
27488,EMEA,"Telecom, Media & Entertainment",T1,1,41000000,0,Low
27489,EMEA,Manufacturing,T1,41872,80692333,0,Low
27490,APJ,"Business, Engineering & Consumer Services",T1,43670,113228679,0,Low
27491,NAMERICA,Construction & Real Estate,T1,1400,134100000,1,Low
27492,NAMERICA,Energy,T1,52000,86713800,0,Low
27493,NAMERICA,Web & Tech,T1,119300,146247965.4,0,Low
27494,NAMERICA,"Business, Engineering & Consumer Services",T1,1466,78190378.9,0,Low
27495,APJ,"Banking, Financial Services & Insurance",T2,24,48946396,0,Low
27496,NAMERICA,"Telecom, Media & Entertainment",T1,111975,56060947.45,0,Low
27497,NAMERICA,Construction & Real Estate,T2,51943,35949300,1,Low
27498,NAMERICA,"Banking, Financial Services & Insurance",T1,17,190951020,1,Low
27499,EMEA,"Banking, Financial Services & Insurance",T1,42367,130062101.7,1,Low
27500,NAMERICA,Manufacturing,T1,4100,115000000,1,Low
27501,NAMERICA,"Telecom, Media & Entertainment",T1,5,68287665.5,1,Low
27502,EMEA,Manufacturing,T2,16328,80048000,1,Low
27503,EMEA,"Banking, Financial Services & Insurance",T1,11,63000000,0,Low
27504,NAMERICA,Healthcare & Life Sciences,T1,578,38018200,0,Low
27505,NAMERICA,"Business, Engineering & Consumer Services",T1,12000,64208825.75,1,Low
27506,NAMERICA,"Banking, Financial Services & Insurance",T1,5577,39177600,0,Low
27507,NAMERICA,Healthcare & Life Sciences,T1,1694,47271600,1,Low
27508,NAMERICA,"Telecom, Media & Entertainment",T1,12,210384300,1,Low
27509,EMEA,Transportation,T2,14125,69459200,0,Low
27510,NAMERICA,"Banking, Financial Services & Insurance",T1,23,176681618.6,0,Low
27511,NAMERICA,"Banking, Financial Services & Insurance",T1,2655,52356400,1,Low
27512,EMEA,Agriculture,T1,13,80000100,0,Low
27513,EMEA,Manufacturing,T1,200,105100000,1,Low
27514,NAMERICA,Construction & Real Estate,T1,1500,85989389,0,Low
27515,APJ,"Telecom, Media & Entertainment",T1,67989,65572585,0,Low
27516,NAMERICA,Manufacturing,T1,960,33426385,1,Low
27517,NAMERICA,"Banking, Financial Services & Insurance",T1,89126,60023900,0,Low
27518,NAMERICA,Government,T1,14264,33932995.36,1,Low
27519,EMEA,Web & Tech,T1,9453,49736446.25,0,Low
27520,NAMERICA,"Banking, Financial Services & Insurance",T1,7926,36725168.52,1,Low
27521,NAMERICA,Healthcare & Life Sciences,T1,1,75011472.59,1,Low
27522,NAMERICA,"Banking, Financial Services & Insurance",T1,10,517727445.7,0,Low
27523,EMEA,"Banking, Financial Services & Insurance",T1,10,90806200,1,Low
27524,NAMERICA,Healthcare & Life Sciences,T1,1399,54945047.09,1,Low
27525,NAMERICA,"Business, Engineering & Consumer Services",T1,17989,48955576.76,1,Low
27526,EMEA,Healthcare & Life Sciences,T2,50300,39726300,1,Low
27527,NAMERICA,Government,T1,84025,71388709,0,Low
27528,NAMERICA,Government,T1,2886,34036264.06,0,Low
27529,NAMERICA,Retail,T1,87765,58820200,1,Low
27530,NAMERICA,Healthcare & Life Sciences,T1,7839,110127322.2,0,Low
27531,NAMERICA,"Business, Engineering & Consumer Services",T1,51700,43080420.39,0,Low
27532,NAMERICA,Manufacturing,T2,34518,53666100,0,Low
27533,APJ,"Banking, Financial Services & Insurance",T2,246979,71246912.35,1,Low
27534,NAMERICA,Healthcare & Life Sciences,T1,84183,47811300,0,Low
27535,APJ,Transportation,T2,47170,48145322,0,Low
27536,EMEA,"Banking, Financial Services & Insurance",T1,8599,79941500,1,Low
27537,EMEA,"Business, Engineering & Consumer Services",T1,2438,42817000,1,Low
27538,NAMERICA,"Telecom, Media & Entertainment",T1,140253,249492410.8,0,Low
27539,NAMERICA,Retail,T1,8966,33456785.38,0,Low
27540,EMEA,Web & Tech,T1,1017,75000000,0,Low
27541,EMEA,"Banking, Financial Services & Insurance",T1,27400,45000000,0,Low
27542,APJ,"Telecom, Media & Entertainment",T5,2880,50591059,0,Low
27543,APJ,Manufacturing,T2,100,45089867.09,1,Low
27544,EMEA,"Business, Engineering & Consumer Services",T1,21277,361564100,0,Low
27545,NAMERICA,"Business, Engineering & Consumer Services",T1,40000,40424900,1,Low
27546,NAMERICA,Government,T1,256,224843654.5,1,Low
27547,NAMERICA,Manufacturing,T1,141579,54000000,1,Low
27548,NAMERICA,"Telecom, Media & Entertainment",T1,1650,65129700,1,Low
27549,NAMERICA,"Business, Engineering & Consumer Services",T1,1,35633000,1,Low
27550,NAMERICA,Healthcare & Life Sciences,T1,211915,87558812.36,1,Low
27551,EMEA,"Banking, Financial Services & Insurance",T2,50000,53000600,1,Low
27552,EMEA,Agriculture,T1,117997,38387974.7,1,Low
27553,APJ,"Banking, Financial Services & Insurance",T1,136,36670281,1,Low
27554,NAMERICA,Healthcare & Life Sciences,T1,74500,38594073.35,0,Low
27555,EMEA,Government,T2,12000,181692766.1,0,Low
27556,APJ,Manufacturing,T2,6384,35834135.71,1,Low
27557,NAMERICA,Healthcare & Life Sciences,T1,2371,55513400,1,Low
27558,EMEA,Manufacturing,T1,174000,35658300,0,Low
27559,NAMERICA,"Telecom, Media & Entertainment",T1,99739,467202800,1,Low
27560,EMEA,Energy,T1,5998,37430238.27,0,Low
27561,EMEA,Retail,T1,124469,37780900,0,Low
27562,APJ,Manufacturing,T2,41732,47205994,1,Low
27563,NAMERICA,Manufacturing,T1,1000,177000000,1,Low
27564,NAMERICA,Healthcare & Life Sciences,T1,47000,231371759.8,1,Low
27565,Greater China,"Banking, Financial Services & Insurance",T2,27826,48267749.91,0,Low
27566,NAMERICA,Healthcare & Life Sciences,T1,58000,41890581.58,0,Low
27567,APJ,Retail,T2,18400,33872075,0,Low
27568,APJ,Energy,T1,16000,38707151.07,0,Low
27569,EMEA,Government,T2,3740,43391600,1,Low
27570,NAMERICA,"Banking, Financial Services & Insurance",T1,2003,38000000,1,Low
27571,NAMERICA,"Banking, Financial Services & Insurance",T2,32293,35407800,1,Low
27572,NAMERICA,Web & Tech,T1,26699,88843000,0,Low
27573,NAMERICA,"Banking, Financial Services & Insurance",T1,674,33880936.74,0,Low
27574,EMEA,"Telecom, Media & Entertainment",T1,6,69291261,0,Low
27575,NAMERICA,Healthcare & Life Sciences,T1,4561,37479808.61,0,Low
27576,NAMERICA,Energy,T1,9048,35343800,0,Low
27577,APJ,"Telecom, Media & Entertainment",T1,11033,41400000,1,Low
27578,EMEA,"Banking, Financial Services & Insurance",T1,323000,106267055.7,0,Low
27579,APJ,Web & Tech,T2,152900,41949698,0,Low
27580,EMEA,Government,T2,106066,42539133,0,Low
27581,NAMERICA,Manufacturing,T1,30000,142000000,1,Low
27582,NAMERICA,"Banking, Financial Services & Insurance",T1,68993,45864400,0,Low
27583,EMEA,"Banking, Financial Services & Insurance",T1,16000,38475100,0,Low
27584,NAMERICA,Retail,T1,12000,86183183.03,0,Low
27585,EMEA,Energy,T1,6384,35174200,1,Low
27586,NAMERICA,Retail,T1,2371,68918800,1,Low
27587,NAMERICA,"Banking, Financial Services & Insurance",T1,174000,33738700,0,Low
27588,NAMERICA,"Business, Engineering & Consumer Services",T1,99739,45223344.27,0,Low
27589,EMEA,Healthcare & Life Sciences,T1,5998,54942357.76,0,Low
27590,EMEA,Retail,T1,124469,37780900,0,Low
27591,APJ,Manufacturing,T2,41732,47205994,1,Low
27592,NAMERICA,Manufacturing,T1,1000,177000000,1,Low
27593,NAMERICA,Healthcare & Life Sciences,T1,47000,231371759.8,1,Low
27594,Greater China,"Banking, Financial Services & Insurance",T2,27826,48267749.91,0,Low
27595,NAMERICA,Healthcare & Life Sciences,T1,58000,41890581.58,0,Low
27596,APJ,Retail,T2,18400,33872075,0,Low
27597,APJ,Energy,T1,16000,38707151.07,0,Low
27598,EMEA,Government,T2,3740,43391600,1,Low
27599,NAMERICA,"Banking, Financial Services & Insurance",T1,2003,38000000,1,Low
27600,NAMERICA,"Banking, Financial Services & Insurance",T2,32293,35407800,1,Low
27601,NAMERICA,Web & Tech,T1,26699,88843000,0,Low
27602,NAMERICA,"Banking, Financial Services & Insurance",T1,674,33880936.74,0,Low
27603,EMEA,"Telecom, Media & Entertainment",T1,6,69291261,0,Low
27604,NAMERICA,Healthcare & Life Sciences,T1,4561,37479808.61,0,Low
27605,NAMERICA,Energy,T1,9048,35343800,0,Low
27606,APJ,"Telecom, Media & Entertainment",T1,11033,41400000,1,Low
27607,EMEA,"Banking, Financial Services & Insurance",T1,323000,106267055.7,0,Low
27608,APJ,Web & Tech,T2,152900,41949698,0,Low
27609,EMEA,Government,T2,106066,42539133,0,Low
27610,NAMERICA,Manufacturing,T1,30000,142000000,1,Low
27611,NAMERICA,"Banking, Financial Services & Insurance",T1,68993,45864400,0,Low
27612,EMEA,"Banking, Financial Services & Insurance",T1,16000,38475100,0,Low
27613,NAMERICA,Retail,T1,464520,86183183.03,0,Low
27614,EMEA,Energy,T1,2,35174200,1,Low
27615,NAMERICA,Retail,T1,6845,68918800,1,Low
27616,NAMERICA,"Banking, Financial Services & Insurance",T1,22515,33738700,0,Low
27617,NAMERICA,"Business, Engineering & Consumer Services",T1,9500,45223344.27,0,Low
27618,EMEA,Healthcare & Life Sciences,T1,143616,54942357.76,0,Low
27619,EMEA,"Business, Engineering & Consumer Services",T1,446,96073000,0,Low
27620,NAMERICA,"Business, Engineering & Consumer Services",T1,54000,34343700,0,Low
27621,Greater China,Retail,T1,5746,494762019.3,1,Low
27622,APJ,"Banking, Financial Services & Insurance",T2,7039,64984275,0,Low
27623,EMEA,"Telecom, Media & Entertainment",T1,10,82000000,0,Low
27624,APJ,Manufacturing,T2,2902,59636470,1,Low
27625,EMEA,Transportation,T2,85,34793700,0,Low
27626,NAMERICA,Manufacturing,T1,55311,34746200,0,Low
27627,NAMERICA,"Banking, Financial Services & Insurance",T1,32,100161100,0,Low
27628,APJ,Manufacturing,T1,12000,50817600,0,Low
27629,APJ,"Business, Engineering & Consumer Services",T1,6384,61315930,1,Low
27630,NAMERICA,"Banking, Financial Services & Insurance",T1,2371,81485089,1,Low
27631,NAMERICA,"Business, Engineering & Consumer Services",T1,174000,34572009.23,1,Low
27632,EMEA,"Banking, Financial Services & Insurance",T1,99739,64805900,0,Low
27633,NAMERICA,Healthcare & Life Sciences,T1,5998,71561900,0,Low
27634,EMEA,Retail,T1,124469,37780900,0,Low
27635,APJ,Manufacturing,T2,41732,47205994,1,Low
27636,NAMERICA,Manufacturing,T1,1000,177000000,1,Low
27637,NAMERICA,Healthcare & Life Sciences,T1,47000,231371759.8,1,Low
27638,Greater China,"Banking, Financial Services & Insurance",T2,27826,48267749.91,0,Low
27639,NAMERICA,Healthcare & Life Sciences,T1,58000,41890581.58,0,Low
27640,APJ,Retail,T2,18400,33872075,0,Low
27641,APJ,Energy,T1,16000,38707151.07,0,Low
27642,EMEA,Government,T2,3740,43391600,1,Low
27643,NAMERICA,"Banking, Financial Services & Insurance",T1,2003,38000000,1,Low
27644,NAMERICA,"Banking, Financial Services & Insurance",T2,32293,35407800,1,Low
27645,NAMERICA,Web & Tech,T1,26699,88843000,0,Low
27646,NAMERICA,"Banking, Financial Services & Insurance",T1,674,33880936.74,0,Low
27647,EMEA,"Telecom, Media & Entertainment",T1,6,69291261,0,Low
27648,NAMERICA,Healthcare & Life Sciences,T1,4561,37479808.61,0,Low
27649,NAMERICA,Energy,T1,9048,35343800,0,Low
27650,APJ,"Telecom, Media & Entertainment",T1,11033,41400000,1,Low
27651,EMEA,"Banking, Financial Services & Insurance",T1,323000,106267055.7,0,Low
27652,APJ,Web & Tech,T2,152900,41949698,0,Low
27653,EMEA,Government,T2,106066,42539133,0,Low
27654,NAMERICA,Manufacturing,T1,30000,142000000,1,Low
27655,NAMERICA,"Banking, Financial Services & Insurance",T1,68993,45864400,0,Low
27656,EMEA,"Banking, Financial Services & Insurance",T1,16000,38475100,0,Low
27657,NAMERICA,Retail,T1,464520,86183183.03,0,Low
27658,EMEA,Energy,T1,2,35174200,1,Low
27659,NAMERICA,Retail,T1,6845,68918800,1,Low
27660,NAMERICA,"Banking, Financial Services & Insurance",T1,22515,33738700,0,Low
27661,NAMERICA,"Business, Engineering & Consumer Services",T1,9500,45223344.27,0,Low
27662,EMEA,Healthcare & Life Sciences,T1,143616,54942357.76,0,Low
27663,EMEA,"Business, Engineering & Consumer Services",T1,446,96073000,0,Low
27664,NAMERICA,"Business, Engineering & Consumer Services",T1,54000,34343700,0,Low
27665,Greater China,Retail,T1,5746,494762019.3,1,Low
27666,APJ,"Banking, Financial Services & Insurance",T2,7039,64984275,0,Low
27667,EMEA,"Telecom, Media & Entertainment",T1,10,82000000,0,Low
27668,APJ,Manufacturing,T2,2902,59636470,1,Low
27669,EMEA,Transportation,T2,85,34793700,0,Low
27670,NAMERICA,Manufacturing,T1,55311,34746200,0,Low
27671,NAMERICA,"Banking, Financial Services & Insurance",T1,32,100161100,0,Low
27672,APJ,Manufacturing,T1,49621,50817600,0,Low
27673,APJ,"Business, Engineering & Consumer Services",T1,1,61315930,1,Low
27674,NAMERICA,"Banking, Financial Services & Insurance",T1,179,81485089,1,Low
27675,NAMERICA,"Business, Engineering & Consumer Services",T1,5000,34572009.23,1,Low
27676,EMEA,"Banking, Financial Services & Insurance",T1,8,64805900,0,Low
27677,NAMERICA,Healthcare & Life Sciences,T1,4290,71561900,0,Low
27678,LA,"Business, Engineering & Consumer Services",T1,43500,53248200,1,Low
27679,NAMERICA,Government,T1,141990,39627243.76,0,Low
27680,NAMERICA,"Banking, Financial Services & Insurance",T1,26000,62017001.96,1,Low
27681,EMEA,Construction & Real Estate,T2,1661,34000000,1,Low
27682,APJ,"Business, Engineering & Consumer Services",T2,400,75488752,0,Low
27683,NAMERICA,Energy,T2,1,37801900,1,Low
27684,NAMERICA,"Banking, Financial Services & Insurance",T1,250,62004784.7,0,Low
27685,NAMERICA,Retail,T1,55400,52993500,1,Low
27686,NAMERICA,Healthcare & Life Sciences,T1,5,42363847,1,Low
27687,NAMERICA,"Telecom, Media & Entertainment",T1,2732078,137442999.1,1,Low
27688,NAMERICA,Manufacturing,T1,91000,200497712.6,0,Low
27689,APJ,Government,T5,5151,187500031,0,Low
27690,NAMERICA,"Banking, Financial Services & Insurance",T2,40700,35939961,1,Low
27691,NAMERICA,Retail,T1,6301,66000000,1,Low
27692,NAMERICA,"Business, Engineering & Consumer Services",T1,562232,134052018.3,1,Low
27693,NAMERICA,Government,T1,3696,37134060.36,0,Low
27694,EMEA,"Telecom, Media & Entertainment",T1,5045,103802100,0,Low
27695,NAMERICA,Retail,T1,7995,97466452.58,1,Low
27696,LA,"Banking, Financial Services & Insurance",T1,31983,54832400,0,Low
27697,NAMERICA,Web & Tech,T1,28000,37899436.04,0,Low
27698,NAMERICA,Healthcare & Life Sciences,T5,106000,99344362.31,1,Low
27699,NAMERICA,Healthcare & Life Sciences,T1,2700,96961126.45,0,Low
27700,NAMERICA,Healthcare & Life Sciences,T1,49700,36208230.89,0,Low
27701,NAMERICA,Healthcare & Life Sciences,T1,51,56716144.65,1,Low
27702,NAMERICA,Education,T1,15159,34604700,0,Low
27703,APJ,"Banking, Financial Services & Insurance",T1,2967,42131636.71,0,Low
27704,NAMERICA,Manufacturing,T1,38935,72000000,0,Low
27705,NAMERICA,Energy,T1,29400,85812600,1,Low
27706,NAMERICA,"Banking, Financial Services & Insurance",T1,192418,49100000,1,Low
27707,EMEA,"Business, Engineering & Consumer Services",T1,399000,51525800,0,Low
27708,NAMERICA,Healthcare & Life Sciences,T1,25000,34624700,0,Low
27709,NAMERICA,"Business, Engineering & Consumer Services",T1,2100,55289574.58,0,Low
27710,NAMERICA,"Business, Engineering & Consumer Services",T1,13888,51953258,1,Low
27711,NAMERICA,"Banking, Financial Services & Insurance",T1,4265,127999750,1,Low
27712,EMEA,"Banking, Financial Services & Insurance",T1,10000,100643300,1,Low
27713,NAMERICA,Transportation,T1,1399,153270710.9,0,Low
27714,NAMERICA,Web & Tech,T1,21550,526564136.8,1,Low
27715,NAMERICA,Web & Tech,T1,257533,43000000,1,Low
27716,NAMERICA,Web & Tech,T1,23842,34944243.54,1,Low
27717,NAMERICA,"Banking, Financial Services & Insurance",T1,36868,110588300,1,Low
27718,NAMERICA,Education,T1,55000,34131921.69,0,Low
27719,NAMERICA,Web & Tech,T2,17,37561400,1,Low
27720,EMEA,"Telecom, Media & Entertainment",T1,617,51955000,1,Low
27721,APJ,Manufacturing,T1,10000,75100000,1,Low
27722,EMEA,"Banking, Financial Services & Insurance",T2,79000,48878193.57,0,Low
27723,APJ,Transportation,T2,81233,34118056,1,Low
27724,NAMERICA,"Telecom, Media & Entertainment",T1,20800,35000000,1,Low
27725,NAMERICA,Manufacturing,T1,282488,53020400,0,Low
27726,APJ,Web & Tech,T1,2300000,42031100,0,Low
27727,NAMERICA,Web & Tech,T1,38000,96380700,0,Low
27728,EMEA,Energy,T1,300000,44528600,0,Low
27729,NAMERICA,"Banking, Financial Services & Insurance",T1,10,79050000,1,Low
27730,EMEA,Web & Tech,T2,21000,38000000,0,Low
27731,EMEA,Manufacturing,T1,278911,52700000,0,Low
27732,NAMERICA,Transportation,T1,127,397381140.6,1,Low
27733,Greater China,Manufacturing,T1,2693,93201811.66,1,Low
27734,NAMERICA,Retail,T1,1800,102182786,1,Low
27735,NAMERICA,"Telecom, Media & Entertainment",T1,4500,653620100,1,Low
27736,NAMERICA,Web & Tech,T1,38080,42889085.85,0,Low
27737,EMEA,"Business, Engineering & Consumer Services",T1,141257,158671601.1,0,Low
27738,NAMERICA,Healthcare & Life Sciences,T1,4801,37321991,0,Low
27739,APJ,"Telecom, Media & Entertainment",T1,62620,63600000,0,Low
27740,NAMERICA,"Business, Engineering & Consumer Services",T1,1,45363602.29,0,Low
27741,NAMERICA,"Banking, Financial Services & Insurance",T1,1,256682460.3,0,Low
27742,NAMERICA,Healthcare & Life Sciences,T1,7400,44415300,0,Low
27743,EMEA,"Telecom, Media & Entertainment",T1,17048,114455498.8,1,Low
27744,NAMERICA,Web & Tech,T1,77817,395066300,1,Low
27745,NAMERICA,"Banking, Financial Services & Insurance",T1,8821,268929900,0,Low
27746,NAMERICA,Healthcare & Life Sciences,T1,42808,33475300,1,Low
27747,NAMERICA,"Banking, Financial Services & Insurance",T1,30500,66821400,0,Low
27748,NAMERICA,"Banking, Financial Services & Insurance",T1,9000,42455500,0,Low
27749,NAMERICA,Web & Tech,T1,35096,132576952.7,1,Low
27750,NAMERICA,Manufacturing,T1,4278,62063369.32,0,Low
27751,APJ,"Banking, Financial Services & Insurance",T1,19514,39141833.18,0,Low
27752,EMEA,"Telecom, Media & Entertainment",T1,68000,78000000,0,Low
27753,NAMERICA,Healthcare & Life Sciences,T1,28,116804278.2,0,Low
27754,EMEA,"Telecom, Media & Entertainment",T2,65282,73035000,1,Low
27755,APJ,"Banking, Financial Services & Insurance",T1,26473,34917591,0,Low
27756,NAMERICA,Web & Tech,T1,18035,35898100,0,Low
27757,EMEA,"Telecom, Media & Entertainment",T5,219000,92300000,0,Low
27758,NAMERICA,"Banking, Financial Services & Insurance",T1,13000,133236900,1,Low
